  0.185951E-07  0.192081E-07  0.198285E-07  0.204561E-07  0.210905E-07
  0.217316E-07  0.223790E-07  0.230324E-07  0.236915E-07  0.243559E-07
  0.250254E-07  0.256996E-07  0.263783E-07  0.270611E-07  0.277477E-07
  0.284379E-07  0.291315E-07  0.298281E-07  0.305276E-07  0.312297E-07
  0.319343E-07  0.326410E-07  0.333498E-07  0.340604E-07  0.347727E-07
  0.354866E-07  0.362019E-07  0.369185E-07  0.376363E-07  0.383551E-07
  0.390749E-07  0.397956E-07  0.405170E-07  0.412392E-07  0.419620E-07
  0.426854E-07  0.434093E-07  0.441337E-07  0.448586E-07  0.455838E-07
  0.463093E-07  0.470352E-07  0.477614E-07  0.484878E-07  0.492144E-07

  0.000000E+00  0.503790E-11  0.228957E-10  0.682424E-10  0.132388E-09
  0.213305E-09  0.309411E-09  0.419370E-09  0.542975E-09  0.680402E-09
  0.831507E-09  0.996226E-09  0.117462E-08  0.136648E-08  0.157174E-08
  0.179021E-08  0.202177E-08  0.226618E-08  0.252326E-08  0.279276E-08
  0.307447E-08  0.336821E-08  0.367375E-08  0.399088E-08  0.431941E-08
  0.465913E-08  0.500988E-08  0.537149E-08  0.574378E-08  0.612662E-08
  0.651986E-08  0.692337E-08  0.733702E-08  0.776070E-08  0.819430E-08
  0.863772E-08  0.909087E-08  0.955366E-08  0.100260E-07  0.105078E-07
  0.109991E-07  0.114996E-07  0.120094E-07  0.125284E-07  0.130564E-07
  0.135935E-07  0.141395E-07  0.146944E-07  0.152579E-07  0.158301E-07
  0.164107E-07  0.169996E-07  0.175966E-07  0.182016E-07  0.188143E-07
  0.194344E-07  0.200617E-07  0.206960E-07  0.213369E-07  0.219842E-07
  0.226374E-07  0.232963E-07  0.239606E-07  0.246300E-07  0.253041E-07
  0.259827E-07  0.266654E-07  0.273520E-07  0.280421E-07  0.287356E-07
  0.294322E-07  0.301317E-07  0.308337E-07  0.315382E-07  0.322449E-07
  0.329537E-07  0.336643E-07  0.343766E-07  0.350905E-07  0.358058E-07
  0.365223E-07  0.372401E-07  0.379589E-07  0.386787E-07  0.393993E-07
  0.401208E-07  0.408429E-07  0.415657E-07  0.422891E-07  0.430131E-07
  0.437375E-07  0.444623E-07  0.451875E-07  0.459131E-07  0.466389E-07
  0.473651E-07  0.480915E-07  0.488181E-07  0.495450E-07  0.502720E-07

  0.000000E+00  0.124829E-10  0.399406E-10  0.960787E-10  0.172127E-09
  0.264983E-09  0.372805E-09  0.494597E-09  0.630655E-09  0.780914E-09
  0.945241E-09  0.112359E-08  0.131587E-08  0.152198E-08  0.174176E-08
  0.197507E-08  0.222171E-08  0.248146E-08  0.275408E-08  0.303935E-08
  0.333703E-08  0.364689E-08  0.396872E-08  0.430228E-08  0.464736E-08
  0.500377E-08  0.537130E-08  0.574977E-08  0.613903E-08  0.653889E-08
  0.694922E-08  0.736988E-08  0.780072E-08  0.824164E-08  0.869251E-08
  0.915323E-08  0.962370E-08  0.101038E-07  0.105935E-07  0.110926E-07
  0.116012E-07  0.121190E-07  0.126460E-07  0.131822E-07  0.137273E-07
  0.142814E-07  0.148442E-07  0.154158E-07  0.159958E-07  0.165842E-07
  0.171808E-07  0.177853E-07  0.183976E-07  0.190175E-07  0.196445E-07
  0.202785E-07  0.209192E-07  0.215662E-07  0.222192E-07  0.228780E-07
  0.235421E-07  0.242114E-07  0.248854E-07  0.255638E-07  0.262464E-07
  0.269329E-07  0.276230E-07  0.283164E-07  0.290130E-07  0.297124E-07
  0.304144E-07  0.311188E-07  0.318255E-07  0.325342E-07  0.332448E-07
  0.339571E-07  0.346709E-07  0.353862E-07  0.361027E-07  0.368204E-07
  0.375392E-07  0.382590E-07  0.389796E-07  0.397011E-07  0.404232E-07
  0.411460E-07  0.418694E-07  0.425933E-07  0.433177E-07  0.440426E-07
  0.447678E-07  0.454933E-07  0.462192E-07  0.469453E-07  0.476717E-07
  0.483984E-07  0.491252E-07  0.498522E-07  0.505794E-07  0.513067E-07

  0.000000E+00  0.666262E-11  0.456582E-10  0.113895E-09  0.201846E-09
